State,Year,Crime Type,Crime Count
North Carolina,2010,Data.Rates.Property.Larceny,2176.3
North Carolina,2011,Data.Rates.Property.Larceny,2232.4
North Carolina,2012,Data.Rates.Property.Larceny,2185.7
North Carolina,2013,Data.Rates.Property.Larceny,2058.7
North Carolina,2014,Data.Rates.Property.Larceny,1937.8
North Carolina,2015,Data.Rates.Property.Larceny,1871.1
North Carolina,2016,Data.Rates.Property.Larceny,1876.2
North Carolina,2017,Data.Rates.Property.Larceny,1760.9
North Carolina,2018,Data.Rates.Property.Larceny,1724.4
North Carolina,2019,Data.Rates.Property.Larceny,1666.0
North Dakota,1960,Data.Rates.Property.Larceny,610.8
North Dakota,1961,Data.Rates.Property.Larceny,597.2
North Dakota,1962,Data.Rates.Property.Larceny,661.4
North Dakota,1963,Data.Rates.Property.Larceny,724.0
North Dakota,1964,Data.Rates.Property.Larceny,726.7
North Dakota,1965,Data.Rates.Property.Larceny,748.5
North Dakota,1966,Data.Rates.Property.Larceny,862.9
North Dakota,1967,Data.Rates.Property.Larceny,1046.9
North Dakota,1968,Data.Rates.Property.Larceny,1057.8
North Dakota,1969,Data.Rates.Property.Larceny,1105.7
North Dakota,1970,Data.Rates.Property.Larceny,1295.0
North Dakota,1971,Data.Rates.Property.Larceny,1585.8
North Dakota,1972,Data.Rates.Property.Larceny,1494.1
North Dakota,1973,Data.Rates.Property.Larceny,1502.8
North Dakota,1974,Data.Rates.Property.Larceny,1544.7
North Dakota,1975,Data.Rates.Property.Larceny,1614.3
North Dakota,1976,Data.Rates.Property.Larceny,1804.5
North Dakota,1977,Data.Rates.Property.Larceny,1843.0
North Dakota,1978,Data.Rates.Property.Larceny,1767.2
North Dakota,1979,Data.Rates.Property.Larceny,2071.1
North Dakota,1980,Data.Rates.Property.Larceny,2242.2
North Dakota,1981,Data.Rates.Property.Larceny,2258.2
North Dakota,1982,Data.Rates.Property.Larceny,1987.2
North Dakota,1983,Data.Rates.Property.Larceny,2056.3
North Dakota,1984,Data.Rates.Property.Larceny,2019.8
North Dakota,1985,Data.Rates.Property.Larceny,2087.2
North Dakota,1986,Data.Rates.Property.Larceny,2049.2
North Dakota,1987,Data.Rates.Property.Larceny,2197.6
North Dakota,1988,Data.Rates.Property.Larceny,2112.7
North Dakota,1989,Data.Rates.Property.Larceny,2025.8
North Dakota,1990,Data.Rates.Property.Larceny,2288.8
North Dakota,1991,Data.Rates.Property.Larceny,2229.0
North Dakota,1992,Data.Rates.Property.Larceny,2279.6
North Dakota,1993,Data.Rates.Property.Larceny,2216.2
North Dakota,1994,Data.Rates.Property.Larceny,2178.5
North Dakota,1995,Data.Rates.Property.Larceny,2249.8
North Dakota,1996,Data.Rates.Property.Larceny,2085.9
North Dakota,1997,Data.Rates.Property.Larceny,2085.3
North Dakota,1998,Data.Rates.Property.Larceny,2058.6
North Dakota,1999,Data.Rates.Property.Larceny,1795.1
North Dakota,2000,Data.Rates.Property.Larceny,1727.2
North Dakota,2001,Data.Rates.Property.Larceny,1819.7
North Dakota,2002,Data.Rates.Property.Larceny,1814.3
North Dakota,2003,Data.Rates.Property.Larceny,1630.4
North Dakota,2004,Data.Rates.Property.Larceny,1495.5
North Dakota,2005,Data.Rates.Property.Larceny,1534.0
North Dakota,2006,Data.Rates.Property.Larceny,1521.1
North Dakota,2007,Data.Rates.Property.Larceny,1485.0
North Dakota,2008,Data.Rates.Property.Larceny,1524.9
North Dakota,2009,Data.Rates.Property.Larceny,1464.6
North Dakota,2010,Data.Rates.Property.Larceny,1354.4
North Dakota,2011,Data.Rates.Property.Larceny,1444.5
North Dakota,2012,Data.Rates.Property.Larceny,1505.8
North Dakota,2013,Data.Rates.Property.Larceny,1492.7
North Dakota,2014,Data.Rates.Property.Larceny,1539.5
North Dakota,2015,Data.Rates.Property.Larceny,1511.4
North Dakota,2016,Data.Rates.Property.Larceny,1608.9
North Dakota,2017,Data.Rates.Property.Larceny,1573.6
North Dakota,2018,Data.Rates.Property.Larceny,1448.3
North Dakota,2019,Data.Rates.Property.Larceny,1399.6
Ohio,1960,Data.Rates.Property.Larceny,956.7
Ohio,1961,Data.Rates.Property.Larceny,979.0
Ohio,1962,Data.Rates.Property.Larceny,950.2
Ohio,1963,Data.Rates.Property.Larceny,1072.4
Ohio,1964,Data.Rates.Property.Larceny,1205.2
Ohio,1965,Data.Rates.Property.Larceny,1160.8
Ohio,1966,Data.Rates.Property.Larceny,1220.9
Ohio,1967,Data.Rates.Property.Larceny,1400.2
Ohio,1968,Data.Rates.Property.Larceny,1540.9
Ohio,1969,Data.Rates.Property.Larceny,1663.9
Ohio,1970,Data.Rates.Property.Larceny,1943.5
Ohio,1971,Data.Rates.Property.Larceny,1938.8
Ohio,1972,Data.Rates.Property.Larceny,1796.1
Ohio,1973,Data.Rates.Property.Larceny,1884.3
Ohio,1974,Data.Rates.Property.Larceny,2285.1
Ohio,1975,Data.Rates.Property.Larceny,2808.6
Ohio,1976,Data.Rates.Property.Larceny,2978.2
Ohio,1977,Data.Rates.Property.Larceny,2696.8
Ohio,1978,Data.Rates.Property.Larceny,2629.7
Ohio,1979,Data.Rates.Property.Larceny,2946.2
Ohio,1980,Data.Rates.Property.Larceny,3040.1
Ohio,1981,Data.Rates.Property.Larceny,3032.4
Ohio,1982,Data.Rates.Property.Larceny,2807.5
Ohio,1983,Data.Rates.Property.Larceny,2607.1
Ohio,1984,Data.Rates.Property.Larceny,2475.3
Ohio,1985,Data.Rates.Property.Larceny,2476.4
Ohio,1986,Data.Rates.Property.Larceny,2574.2
Ohio,1987,Data.Rates.Property.Larceny,2708.6
Ohio,1988,Data.Rates.Property.Larceny,2762.6
Ohio,1989,Data.Rates.Property.Larceny,2811.1
Ohio,1990,Data.Rates.Property.Larceny,2864.1
Ohio,1991,Data.Rates.Property.Larceny,2915.6
Ohio,1992,Data.Rates.Property.Larceny,2721.3
Ohio,1993,Data.Rates.Property.Larceny,2667.7
Ohio,1994,Data.Rates.Property.Larceny,2682.3
Ohio,1995,Data.Rates.Property.Larceny,2669.0
Ohio,1996,Data.Rates.Property.Larceny,2784.1
Ohio,1997,Data.Rates.Property.Larceny,2824.1
Ohio,1998,Data.Rates.Property.Larceny,2771.1
Ohio,1999,Data.Rates.Property.Larceny,2558.9
Ohio,2000,Data.Rates.Property.Larceny,2583.2
Ohio,2001,Data.Rates.Property.Larceny,2598.6
Ohio,2002,Data.Rates.Property.Larceny,2516.0
Ohio,2003,Data.Rates.Property.Larceny,2460.1
Ohio,2004,Data.Rates.Property.Larceny,2464.3
Ohio,2005,Data.Rates.Property.Larceny,2433.0
Ohio,2006,Data.Rates.Property.Larceny,2437.0
Ohio,2007,Data.Rates.Property.Larceny,2308.2
Ohio,2008,Data.Rates.Property.Larceny,2270.5
Ohio,2009,Data.Rates.Property.Larceny,2163.9
Ohio,2010,Data.Rates.Property.Larceny,2154.5
Ohio,2011,Data.Rates.Property.Larceny,2138.0
Ohio,2012,Data.Rates.Property.Larceny,2052.5
Ohio,2013,Data.Rates.Property.Larceny,1968.5
Ohio,2014,Data.Rates.Property.Larceny,1963.6
Ohio,2015,Data.Rates.Property.Larceny,1842.6
Ohio,2016,Data.Rates.Property.Larceny,1832.3
Ohio,2017,Data.Rates.Property.Larceny,1743.0
Ohio,2018,Data.Rates.Property.Larceny,1594.6
Ohio,2019,Data.Rates.Property.Larceny,1520.4
Oklahoma,1960,Data.Rates.Property.Larceny,1171.2
Oklahoma,1961,Data.Rates.Property.Larceny,1123.4
Oklahoma,1962,Data.Rates.Property.Larceny,1164.3
Oklahoma,1963,Data.Rates.Property.Larceny,1122.0
Oklahoma,1964,Data.Rates.Property.Larceny,1217.0
Oklahoma,1965,Data.Rates.Property.Larceny,1137.3
Oklahoma,1966,Data.Rates.Property.Larceny,1240.2
Oklahoma,1967,Data.Rates.Property.Larceny,1348.9
Oklahoma,1968,Data.Rates.Property.Larceny,1502.1
Oklahoma,1969,Data.Rates.Property.Larceny,1462.7
Oklahoma,1970,Data.Rates.Property.Larceny,1659.6
Oklahoma,1971,Data.Rates.Property.Larceny,1654.2
Oklahoma,1972,Data.Rates.Property.Larceny,1605.5
Oklahoma,1973,Data.Rates.Property.Larceny,1745.2
Oklahoma,1974,Data.Rates.Property.Larceny,1999.0
Oklahoma,1975,Data.Rates.Property.Larceny,2375.0
Oklahoma,1976,Data.Rates.Property.Larceny,2570.4
Oklahoma,1977,Data.Rates.Property.Larceny,2228.1
Oklahoma,1978,Data.Rates.Property.Larceny,2125.8
Oklahoma,1979,Data.Rates.Property.Larceny,2396.0
Oklahoma,1980,Data.Rates.Property.Larceny,2520.6
Oklahoma,1981,Data.Rates.Property.Larceny,2403.5
Oklahoma,1982,Data.Rates.Property.Larceny,2685.7
Oklahoma,1983,Data.Rates.Property.Larceny,2549.6
Oklahoma,1984,Data.Rates.Property.Larceny,2572.6
Oklahoma,1985,Data.Rates.Property.Larceny,2824.4
Oklahoma,1986,Data.Rates.Property.Larceny,3141.7
Oklahoma,1987,Data.Rates.Property.Larceny,3220.3
Oklahoma,1988,Data.Rates.Property.Larceny,2954.9
Oklahoma,1989,Data.Rates.Property.Larceny,2862.0
Oklahoma,1990,Data.Rates.Property.Larceny,3002.0
Oklahoma,1991,Data.Rates.Property.Larceny,3050.1
Oklahoma,1992,Data.Rates.Property.Larceny,2932.1
Oklahoma,1993,Data.Rates.Property.Larceny,2943.7
Oklahoma,1994,Data.Rates.Property.Larceny,3192.9
Oklahoma,1995,Data.Rates.Property.Larceny,3164.3
Oklahoma,1996,Data.Rates.Property.Larceny,3317.4
Oklahoma,1997,Data.Rates.Property.Larceny,3287.3
Oklahoma,1998,Data.Rates.Property.Larceny,2915.8
Oklahoma,1999,Data.Rates.Property.Larceny,2787.8
Oklahoma,2000,Data.Rates.Property.Larceny,2785.4
Oklahoma,2001,Data.Rates.Property.Larceny,2724.7
Oklahoma,2002,Data.Rates.Property.Larceny,2870.9
Oklahoma,2003,Data.Rates.Property.Larceny,2948.9
Oklahoma,2004,Data.Rates.Property.Larceny,2874.1
Oklahoma,2005,Data.Rates.Property.Larceny,2648.0
Oklahoma,2006,Data.Rates.Property.Larceny,2286.9
Oklahoma,2007,Data.Rates.Property.Larceny,2232.2
Oklahoma,2008,Data.Rates.Property.Larceny,2203.7
Oklahoma,2009,Data.Rates.Property.Larceny,2273.2
Oklahoma,2010,Data.Rates.Property.Larceny,2162.2
Oklahoma,2011,Data.Rates.Property.Larceny,2115.8
Oklahoma,2012,Data.Rates.Property.Larceny,2161.3
Oklahoma,2013,Data.Rates.Property.Larceny,2116.4
Oklahoma,2014,Data.Rates.Property.Larceny,1956.9
Oklahoma,2015,Data.Rates.Property.Larceny,1892.5
Oklahoma,2016,Data.Rates.Property.Larceny,1931.4
Oklahoma,2017,Data.Rates.Property.Larceny,1836.9
Oklahoma,2018,Data.Rates.Property.Larceny,1856.8
Oklahoma,2019,Data.Rates.Property.Larceny,1835.5
Oregon,1960,Data.Rates.Property.Larceny,1371.2
Oregon,1961,Data.Rates.Property.Larceny,1388.7
Oregon,1962,Data.Rates.Property.Larceny,1387.9
Oregon,1963,Data.Rates.Property.Larceny,1479.9
Oregon,1964,Data.Rates.Property.Larceny,1646.8
Oregon,1965,Data.Rates.Property.Larceny,1798.9
Oregon,1966,Data.Rates.Property.Larceny,1935.5
Oregon,1967,Data.Rates.Property.Larceny,2176.8
Oregon,1968,Data.Rates.Property.Larceny,2321.3
Oregon,1969,Data.Rates.Property.Larceny,2543.9
Oregon,1970,Data.Rates.Property.Larceny,2825.0
Oregon,1971,Data.Rates.Property.Larceny,2944.5
Oregon,1972,Data.Rates.Property.Larceny,2895.4
Oregon,1973,Data.Rates.Property.Larceny,2988.5
Oregon,1974,Data.Rates.Property.Larceny,3665.5
Oregon,1975,Data.Rates.Property.Larceny,3935.9
Oregon,1976,Data.Rates.Property.Larceny,3806.8
Oregon,1977,Data.Rates.Property.Larceny,3506.1
Oregon,1978,Data.Rates.Property.Larceny,3561.1
Oregon,1979,Data.Rates.Property.Larceny,3831.5
Oregon,1980,Data.Rates.Property.Larceny,4087.8
Oregon,1981,Data.Rates.Property.Larceny,4250.8
Oregon,1982,Data.Rates.Property.Larceny,4003.8
Oregon,1983,Data.Rates.Property.Larceny,3714.5
Oregon,1984,Data.Rates.Property.Larceny,3617.9
Oregon,1985,Data.Rates.Property.Larceny,3934.7
Oregon,1986,Data.Rates.Property.Larceny,4162.8
Oregon,1987,Data.Rates.Property.Larceny,4181.6
Oregon,1988,Data.Rates.Property.Larceny,4154.4
Oregon,1989,Data.Rates.Property.Larceny,3677.0
Oregon,1990,Data.Rates.Property.Larceny,3545.2
Oregon,1991,Data.Rates.Property.Larceny,3598.4
Oregon,1992,Data.Rates.Property.Larceny,3670.6
Oregon,1993,Data.Rates.Property.Larceny,3656.9
Oregon,1994,Data.Rates.Property.Larceny,3969.7
Oregon,1995,Data.Rates.Property.Larceny,4236.7
Oregon,1996,Data.Rates.Property.Larceny,4014.3
Oregon,1997,Data.Rates.Property.Larceny,4197.6
Oregon,1998,Data.Rates.Property.Larceny,3773.3
Oregon,1999,Data.Rates.Property.Larceny,3409.1
Oregon,2000,Data.Rates.Property.Larceny,3338.7
Oregon,2001,Data.Rates.Property.Larceny,3542.1
Oregon,2002,Data.Rates.Property.Larceny,3378.2
Oregon,2003,Data.Rates.Property.Larceny,3432.0
Oregon,2004,Data.Rates.Property.Larceny,3282.0
Oregon,2005,Data.Rates.Property.Larceny,3114.0
Oregon,2006,Data.Rates.Property.Larceny,2672.3
Oregon,2007,Data.Rates.Property.Larceny,2539.2
Oregon,2008,Data.Rates.Property.Larceny,2445.3
Oregon,2009,Data.Rates.Property.Larceny,2223.5
Oregon,2010,Data.Rates.Property.Larceny,2279.5
Oregon,2011,Data.Rates.Property.Larceny,2379.9
Oregon,2012,Data.Rates.Property.Larceny,2400.9
Oregon,2013,Data.Rates.Property.Larceny,2394.5
Oregon,2014,Data.Rates.Property.Larceny,2204.6
Oregon,2015,Data.Rates.Property.Larceny,2229.7
Oregon,2016,Data.Rates.Property.Larceny,2230.0
Oregon,2017,Data.Rates.Property.Larceny,2145.3
Oregon,2018,Data.Rates.Property.Larceny,2109.9
Oregon,2019,Data.Rates.Property.Larceny,2021.5
Pennsylvania,1960,Data.Rates.Property.Larceny,530.3
Pennsylvania,1961,Data.Rates.Property.Larceny,512.1
Pennsylvania,1962,Data.Rates.Property.Larceny,565.7
Pennsylvania,1963,Data.Rates.Property.Larceny,612.0
Pennsylvania,1964,Data.Rates.Property.Larceny,671.8
Pennsylvania,1965,Data.Rates.Property.Larceny,707.3
Pennsylvania,1966,Data.Rates.Property.Larceny,728.7
Pennsylvania,1967,Data.Rates.Property.Larceny,803.9
Pennsylvania,1968,Data.Rates.Property.Larceny,923.9
Pennsylvania,1969,Data.Rates.Property.Larceny,941.4
Pennsylvania,1970,Data.Rates.Property.Larceny,1020.7
Pennsylvania,1971,Data.Rates.Property.Larceny,1189.0
Pennsylvania,1972,Data.Rates.Property.Larceny,1046.0
Pennsylvania,1973,Data.Rates.Property.Larceny,1090.7
Pennsylvania,1974,Data.Rates.Property.Larceny,1435.0
Pennsylvania,1975,Data.Rates.Property.Larceny,1670.0
Pennsylvania,1976,Data.Rates.Property.Larceny,1790.8
Pennsylvania,1977,Data.Rates.Property.Larceny,1624.1
Pennsylvania,1978,Data.Rates.Property.Larceny,1643.0
Pennsylvania,1979,Data.Rates.Property.Larceny,1837.6
Pennsylvania,1980,Data.Rates.Property.Larceny,1915.5
Pennsylvania,1981,Data.Rates.Property.Larceny,1910.8
Pennsylvania,1982,Data.Rates.Property.Larceny,1859.4
Pennsylvania,1983,Data.Rates.Property.Larceny,1726.8
Pennsylvania,1984,Data.Rates.Property.Larceny,1655.3
Pennsylvania,1985,Data.Rates.Property.Larceny,1640.7
Pennsylvania,1986,Data.Rates.Property.Larceny,1654.1
Pennsylvania,1987,Data.Rates.Property.Larceny,1722.7
Pennsylvania,1988,Data.Rates.Property.Larceny,1690.9
Pennsylvania,1989,Data.Rates.Property.Larceny,1798.7
Pennsylvania,1990,Data.Rates.Property.Larceny,1810.5
Pennsylvania,1991,Data.Rates.Property.Larceny,1907.4
Pennsylvania,1992,Data.Rates.Property.Larceny,1866.5
Pennsylvania,1993,Data.Rates.Property.Larceny,1831.7
Pennsylvania,1994,Data.Rates.Property.Larceny,1844.3
Pennsylvania,1995,Data.Rates.Property.Larceny,1963.1
Pennsylvania,1996,Data.Rates.Property.Larceny,2079.9
Pennsylvania,1997,Data.Rates.Property.Larceny,2054.0
Pennsylvania,1998,Data.Rates.Property.Larceny,1965.4
Pennsylvania,1999,Data.Rates.Property.Larceny,1898.9
Pennsylvania,2000,Data.Rates.Property.Larceny,1839.2
Pennsylvania,2001,Data.Rates.Property.Larceny,1815.4
Pennsylvania,2002,Data.Rates.Property.Larceny,1723.1
Pennsylvania,2003,Data.Rates.Property.Larceny,1724.1
Pennsylvania,2004,Data.Rates.Property.Larceny,1728.2
Pennsylvania,2005,Data.Rates.Property.Larceny,1732.0
Pennsylvania,2006,Data.Rates.Property.Larceny,1745.4
Pennsylvania,2007,Data.Rates.Property.Larceny,1699.1
Pennsylvania,2008,Data.Rates.Property.Larceny,1760.2
Pennsylvania,2009,Data.Rates.Property.Larceny,1623.1
Pennsylvania,2010,Data.Rates.Property.Larceny,1607.5
Pennsylvania,2011,Data.Rates.Property.Larceny,1636.9
Pennsylvania,2012,Data.Rates.Property.Larceny,1603.1
Pennsylvania,2013,Data.Rates.Property.Larceny,1545.6
Pennsylvania,2014,Data.Rates.Property.Larceny,1472.2
Pennsylvania,2015,Data.Rates.Property.Larceny,1408.2
Pennsylvania,2016,Data.Rates.Property.Larceny,1362.8
Pennsylvania,2017,Data.Rates.Property.Larceny,1297.7
Pennsylvania,2018,Data.Rates.Property.Larceny,1175.9
Pennsylvania,2019,Data.Rates.Property.Larceny,1124.2
Rhode Island,1960,Data.Rates.Property.Larceny,1216.4
Rhode Island,1961,Data.Rates.Property.Larceny,1128.1
Rhode Island,1962,Data.Rates.Property.Larceny,1131.6
Rhode Island,1963,Data.Rates.Property.Larceny,1139.1
Rhode Island,1964,Data.Rates.Property.Larceny,1329.9
Rhode Island,1965,Data.Rates.Property.Larceny,1255.9
Rhode Island,1966,Data.Rates.Property.Larceny,1262.7
Rhode Island,1967,Data.Rates.Property.Larceny,1502.1
Rhode Island,1968,Data.Rates.Property.Larceny,1893.1
Rhode Island,1969,Data.Rates.Property.Larceny,2148.2
Rhode Island,1970,Data.Rates.Property.Larceny,2186.2
Rhode Island,1971,Data.Rates.Property.Larceny,2511.6
Rhode Island,1972,Data.Rates.Property.Larceny,2282.4
Rhode Island,1973,Data.Rates.Property.Larceny,2312.3
Rhode Island,1974,Data.Rates.Property.Larceny,2612.0
Rhode Island,1975,Data.Rates.Property.Larceny,2878.4
Rhode Island,1976,Data.Rates.Property.Larceny,3050.6
Rhode Island,1977,Data.Rates.Property.Larceny,2844.1
Rhode Island,1978,Data.Rates.Property.Larceny,2714.3
Rhode Island,1979,Data.Rates.Property.Larceny,3051.3
Rhode Island,1980,Data.Rates.Property.Larceny,2964.3
Rhode Island,1981,Data.Rates.Property.Larceny,2891.3
Rhode Island,1982,Data.Rates.Property.Larceny,2826.4
Rhode Island,1983,Data.Rates.Property.Larceny,2666.3
Rhode Island,1984,Data.Rates.Property.Larceny,2562.8
Rhode Island,1985,Data.Rates.Property.Larceny,2491.6
Rhode Island,1986,Data.Rates.Property.Larceny,2568.3
Rhode Island,1987,Data.Rates.Property.Larceny,2701.3
Rhode Island,1988,Data.Rates.Property.Larceny,2718.5
Rhode Island,1989,Data.Rates.Property.Larceny,2715.8
Rhode Island,1990,Data.Rates.Property.Larceny,2695.3
Rhode Island,1991,Data.Rates.Property.Larceny,2655.8
Rhode Island,1992,Data.Rates.Property.Larceny,2393.2
Rhode Island,1993,Data.Rates.Property.Larceny,2410.1
Rhode Island,1994,Data.Rates.Property.Larceny,2310.8
Rhode Island,1995,Data.Rates.Property.Larceny,2503.0
Rhode Island,1996,Data.Rates.Property.Larceny,2360.3
Rhode Island,1997,Data.Rates.Property.Larceny,2178.2
Rhode Island,1998,Data.Rates.Property.Larceny,2165.1
Rhode Island,1999,Data.Rates.Property.Larceny,2249.0
Rhode Island,2000,Data.Rates.Property.Larceny,2102.2
Rhode Island,2001,Data.Rates.Property.Larceny,2253.1
Rhode Island,2002,Data.Rates.Property.Larceny,2251.3
Rhode Island,2003,Data.Rates.Property.Larceny,2074.2
Rhode Island,2004,Data.Rates.Property.Larceny,2002.3
Rhode Island,2005,Data.Rates.Property.Larceny,1823.0
Rhode Island,2006,Data.Rates.Property.Larceny,1765.8
Rhode Island,2007,Data.Rates.Property.Larceny,1812.7
Rhode Island,2008,Data.Rates.Property.Larceny,1991.5
Rhode Island,2009,Data.Rates.Property.Larceny,1842.3
Rhode Island,2010,Data.Rates.Property.Larceny,1751.2
Rhode Island,2011,Data.Rates.Property.Larceny,1786.0
Rhode Island,2012,Data.Rates.Property.Larceny,1755.7
Rhode Island,2013,Data.Rates.Property.Larceny,1696.4
Rhode Island,2014,Data.Rates.Property.Larceny,1542.8
Rhode Island,2015,Data.Rates.Property.Larceny,1392.3
Rhode Island,2016,Data.Rates.Property.Larceny,1389.0
Rhode Island,2017,Data.Rates.Property.Larceny,1308.1
Rhode Island,2018,Data.Rates.Property.Larceny,1250.3
Rhode Island,2019,Data.Rates.Property.Larceny,1187.5
South Carolina,1960,Data.Rates.Property.Larceny,824.1
South Carolina,1961,Data.Rates.Property.Larceny,851.8
South Carolina,1962,Data.Rates.Property.Larceny,931.7
South Carolina,1963,Data.Rates.Property.Larceny,957.8
South Carolina,1964,Data.Rates.Property.Larceny,1095.2
South Carolina,1965,Data.Rates.Property.Larceny,1001.2
South Carolina,1966,Data.Rates.Property.Larceny,1060.2
South Carolina,1967,Data.Rates.Property.Larceny,1058.4
South Carolina,1968,Data.Rates.Property.Larceny,1065.9
South Carolina,1969,Data.Rates.Property.Larceny,1266.7
South Carolina,1970,Data.Rates.Property.Larceny,1495.5
South Carolina,1971,Data.Rates.Property.Larceny,1576.5
South Carolina,1972,Data.Rates.Property.Larceny,1538.6
South Carolina,1973,Data.Rates.Property.Larceny,1492.1
South Carolina,1974,Data.Rates.Property.Larceny,1864.7
South Carolina,1975,Data.Rates.Property.Larceny,2156.3
South Carolina,1976,Data.Rates.Property.Larceny,2503.2
South Carolina,1977,Data.Rates.Property.Larceny,2342.4
South Carolina,1978,Data.Rates.Property.Larceny,2483.6
South Carolina,1979,Data.Rates.Property.Larceny,2585.5
South Carolina,1980,Data.Rates.Property.Larceny,2803.2
South Carolina,1981,Data.Rates.Property.Larceny,2807.5
South Carolina,1982,Data.Rates.Property.Larceny,2872.6
South Carolina,1983,Data.Rates.Property.Larceny,2619.5
South Carolina,1984,Data.Rates.Property.Larceny,2568.3
South Carolina,1985,Data.Rates.Property.Larceny,2696.7
South Carolina,1986,Data.Rates.Property.Larceny,2845.8
South Carolina,1987,Data.Rates.Property.Larceny,2858.2
South Carolina,1988,Data.Rates.Property.Larceny,2950.3
South Carolina,1989,Data.Rates.Property.Larceny,3070.8
South Carolina,1990,Data.Rates.Property.Larceny,3302.4
South Carolina,1991,Data.Rates.Property.Larceny,3364.7
South Carolina,1992,Data.Rates.Property.Larceny,3224.7
South Carolina,1993,Data.Rates.Property.Larceny,3226.8
South Carolina,1994,Data.Rates.Property.Larceny,3336.6
South Carolina,1995,Data.Rates.Property.Larceny,3441.8
South Carolina,1996,Data.Rates.Property.Larceny,3505.0
South Carolina,1997,Data.Rates.Property.Larceny,3492.7
South Carolina,1998,Data.Rates.Property.Larceny,3295.4
South Carolina,1999,Data.Rates.Property.Larceny,3086.0
South Carolina,2000,Data.Rates.Property.Larceny,3125.2
South Carolina,2001,Data.Rates.Property.Larceny,3120.1
South Carolina,2002,Data.Rates.Property.Larceny,3002.0
South Carolina,2003,Data.Rates.Property.Larceny,3080.7
South Carolina,2004,Data.Rates.Property.Larceny,3120.4
South Carolina,2005,Data.Rates.Property.Larceny,2978.0
South Carolina,2006,Data.Rates.Property.Larceny,2894.4
South Carolina,2007,Data.Rates.Property.Larceny,2876.8
South Carolina,2008,Data.Rates.Property.Larceny,2819.7
South Carolina,2009,Data.Rates.Property.Larceny,2614.4
South Carolina,2010,Data.Rates.Property.Larceny,2621.1
South Carolina,2011,Data.Rates.Property.Larceny,2616.0
South Carolina,2012,Data.Rates.Property.Larceny,2588.3
South Carolina,2013,Data.Rates.Property.Larceny,2502.9
South Carolina,2014,Data.Rates.Property.Larceny,2433.4
South Carolina,2015,Data.Rates.Property.Larceny,2322.7
South Carolina,2016,Data.Rates.Property.Larceny,2298.5
South Carolina,2017,Data.Rates.Property.Larceny,2289.1
South Carolina,2018,Data.Rates.Property.Larceny,2156.0
South Carolina,2019,Data.Rates.Property.Larceny,2116.1
South Dakota,1960,Data.Rates.Property.Larceny,788.1
South Dakota,1961,Data.Rates.Property.Larceny,771.4
South Dakota,1962,Data.Rates.Property.Larceny,715.7
South Dakota,1963,Data.Rates.Property.Larceny,740.6
South Dakota,1964,Data.Rates.Property.Larceny,816.4
South Dakota,1965,Data.Rates.Property.Larceny,878.7
South Dakota,1966,Data.Rates.Property.Larceny,1021.1
South Dakota,1967,Data.Rates.Property.Larceny,1044.1
South Dakota,1968,Data.Rates.Property.Larceny,1133.8
South Dakota,1969,Data.Rates.Property.Larceny,1223.5
South Dakota,1970,Data.Rates.Property.Larceny,1396.2
South Dakota,1971,Data.Rates.Property.Larceny,1426.6
South Dakota,1972,Data.Rates.Property.Larceny,1436.1
South Dakota,1973,Data.Rates.Property.Larceny,1406.0
South Dakota,1974,Data.Rates.Property.Larceny,1735.3
South Dakota,1975,Data.Rates.Property.Larceny,1698.0
South Dakota,1976,Data.Rates.Property.Larceny,1684.3
South Dakota,1977,Data.Rates.Property.Larceny,1704.4
South Dakota,1978,Data.Rates.Property.Larceny,1766.1
South Dakota,1979,Data.Rates.Property.Larceny,2000.3
South Dakota,1980,Data.Rates.Property.Larceny,2255.2
South Dakota,1981,Data.Rates.Property.Larceny,2129.5
South Dakota,1982,Data.Rates.Property.Larceny,1865.3
South Dakota,1983,Data.Rates.Property.Larceny,1779.0
South Dakota,1984,Data.Rates.Property.Larceny,1855.8
South Dakota,1985,Data.Rates.Property.Larceny,1856.2
South Dakota,1986,Data.Rates.Property.Larceny,1939.0
South Dakota,1987,Data.Rates.Property.Larceny,1928.5
South Dakota,1988,Data.Rates.Property.Larceny,1853.8
South Dakota,1989,Data.Rates.Property.Larceny,1966.0
South Dakota,1990,Data.Rates.Property.Larceny,2108.9
South Dakota,1991,Data.Rates.Property.Larceny,2192.3
South Dakota,1992,Data.Rates.Property.Larceny,2161.9
South Dakota,1993,Data.Rates.Property.Larceny,2086.0
South Dakota,1994,Data.Rates.Property.Larceny,2207.5
South Dakota,1995,Data.Rates.Property.Larceny,2191.5
South Dakota,1996,Data.Rates.Property.Larceny,2121.9
South Dakota,1997,Data.Rates.Property.Larceny,2377.4
South Dakota,1998,Data.Rates.Property.Larceny,1897.8
South Dakota,1999,Data.Rates.Property.Larceny,1915.5
South Dakota,2000,Data.Rates.Property.Larceny,1663.7
South Dakota,2001,Data.Rates.Property.Larceny,1657.7
South Dakota,2002,Data.Rates.Property.Larceny,1596.3
South Dakota,2003,Data.Rates.Property.Larceny,1512.9
South Dakota,2004,Data.Rates.Property.Larceny,1413.1
South Dakota,2005,Data.Rates.Property.Larceny,1336.0
South Dakota,2006,Data.Rates.Property.Larceny,1273.0
South Dakota,2007,Data.Rates.Property.Larceny,1305.9
South Dakota,2008,Data.Rates.Property.Larceny,1276.6
